Time,Acceleration
0,0
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0.0001
0.09,0.0001
0.1,0
0.11,0
0.12,-0.0001
0.13,-0.0001
0.14,-0.0001
0.15,-0.0001
0.16,-0.0001
0.17,-0.0001
0.18,-0.0001
0.19,0.0001
0.2,0.0003
0.21,0.0004
0.22,0.0004
0.23,0.0005
0.24,0.0006
0.25,0.0007
0.26,0.0006
0.27,0.0003
0.28,0
0.29,0.0001
0.3,0.0002
0.31,0.0003
0.32,0.0003
0.33,0
0.34,-0.0006
0.35,-0.001
0.36,-0.0009
0.37,-0.0009
0.38,-0.0008
0.39,-0.0005
0.4,0.0001
0.41,0.0004
0.42,0.0002
0.43,-0.0004
0.44,-0.0009
0.45,-0.001
0.46,-0.0008
0.47,-0.0007
0.48,-0.0001
0.49,0.0009
0.5,0.0019
0.51,0.0029
0.52,0.0034
0.53,0.0034
0.54,0.0031
0.55,0.0026
0.56,0.0013
0.57,-0.0001
0.58,-0.0013
0.59,-0.0017
0.6,-0.0016
0.61,-0.0018
0.62,-0.0018
0.63,-0.0012
0.64,-0.0002
0.65,-0.0002
0.66,-0.0009
0.67,-0.0012
0.68,-0.0007
0.69,-0.0008
0.7,-0.0015
0.71,-0.0023
0.72,-0.004
0.73,-0.0049
0.74,-0.0046
0.75,-0.0034
0.76,-0.0021
0.77,-0.0015
0.78,-0.0006
0.79,0.0007
0.8,0.0006
0.81,-0.0014
0.82,-0.0033
0.83,-0.0043
0.84,-0.0043
0.85,-0.0031
0.86,0.0003
0.87,0.0038
0.88,0.0054
0.89,0.0043
0.9,0.0017
0.91,-0.0009
0.92,-0.0028
0.93,-0.003
0.94,-0.001
0.95,0
0.96,-0.0005
0.97,-0.0022
0.98,-0.0033
0.99,-0.005
1,-0.0082
1.01,-0.0094
1.02,-0.0064
1.03,-0.0023
1.04,0.0007
1.05,0.0043
1.06,0.0075
1.07,0.0091
1.08,0.009
1.09,0.0074
1.1,0.0027
1.11,-0.003
1.12,-0.0083
1.13,-0.0083
1.14,-0.0033
1.15,-0.0016
1.16,-0.0037
1.17,-0.0044
1.18,-0.0022
1.19,-0.0005
1.2,-0.0003
1.21,-0.0013
1.22,-0.001
1.23,-0.0036
1.24,-0.0073
1.25,-0.0119
1.26,-0.0126
1.27,-0.0045
1.28,0.0071
1.29,0.0168
1.3,0.0219
1.31,0.0177
1.32,0.0093
1.33,0.0035
1.34,0.0017
1.35,-0.0007
1.36,-0.0059
1.37,-0.0128
1.38,-0.0196
1.39,-0.0192
1.4,-0.0177
1.41,-0.0158
1.42,-0.0082
1.43,0.0042
1.44,0.0073
1.45,0.0013
1.46,-0.0031
1.47,0
1.48,0.0103
1.49,0.0198
1.5,0.0249
1.51,0.0269
1.52,0.0249
1.53,0.0161
1.54,0.00679
1.55,0.00139
1.56,-0.00171
1.57,-0.00911
1.58,-0.013
1.59,-0.0073
1.6,0.0028
1.61,0.0097
1.62,0.0129
1.63,0.01571
1.64,0.01541
1.65,0.00761
1.66,0.0001
1.67,0.00181
1.68,0.00541
1.69,-0.00057
1.7,-0.00976
1.71,-0.00685
1.72,0.00566
1.73,0.00976
1.74,0.00147
1.75,-0.00653
1.76,-0.00302
1.77,-0.00032
1.78,-0.0057
1.79,-0.01098
1.8,-0.01116
1.81,-0.00444
1.82,0.00518
1.83,0.01139
1.84,0.0141
1.85,0.01211
1.86,0.00292
1.87,-0.00397
1.88,-0.00066
1.89,0.00787
1.9,0.0143
1.91,0.01292
1.92,0.00964
1.93,0.00416
1.94,-0.00342
1.95,-0.01081
1.96,-0.0098
1.97,-0.0046
1.98,-0.0083
1.99,-0.01926
2,-0.02093
2.01,-0.00801
2.02,0.00643
2.03,0.01798
2.04,0.02871
2.05,0.03515
2.06,0.03647
2.07,0.03416
2.08,0.02775
2.09,0.01849
2.1,0.00904
2.11,0.00449
2.12,0.00815
2.13,0.01691
2.14,0.02225
2.15,0.02798
2.16,0.03796
2.17,0.04482
2.18,0.04128
2.19,0.03483
2.2,0.03618
2.21,0.0399
2.22,0.0406
2.23,0.03428
2.24,0.01985
2.25,0.00737
2.26,0.00317
2.27,0.00007
2.28,-0.00124
2.29,-0.00293
2.3,-0.00671
2.31,-0.01539
2.32,-0.02166
2.33,-0.02366
2.34,-0.02134
2.35,-0.01751
2.36,-0.02128
2.37,-0.03748
2.38,-0.06116
2.39,-0.08114
2.4,-0.08951
2.41,-0.08885
2.42,-0.08619
2.43,-0.07879
2.44,-0.05187
2.45,-0.01089
2.46,0.02262
2.47,0.04012
2.48,0.04615
2.49,0.04823
2.5,0.04726
2.51,0.04106
2.52,0.02329
2.53,-0.00173
2.54,-0.03054
2.55,-0.05436
2.56,-0.06825
2.57,-0.07592
2.58,-0.07755
2.59,-0.06737
2.6,-0.04749
2.61,-0.02701
2.62,-0.01176
2.63,0.00312
2.64,0.02433
2.65,0.03986
2.66,0.04242
2.67,0.04158
2.68,0.04715
2.69,0.06333
2.7,0.08042
2.71,0.08571
2.72,0.0757
2.73,0.04708
2.74,0.01279
2.75,-0.00541
2.76,-0.00541
2.77,-0.00921
2.78,-0.03224
2.79,-0.06761
2.8,-0.1056
2.81,-0.13562
2.82,-0.14376
2.83,-0.12922
2.84,-0.10897
2.85,-0.09285
2.86,-0.07435
2.87,-0.04036
2.88,0.00211
2.89,0.03295
2.9,0.03857
2.91,0.04465
2.92,0.05203
2.93,0.04723
2.94,0.0267
2.95,0.00108
2.96,-0.02834
2.97,-0.05556
2.98,-0.06658
2.99,-0.06881
3,-0.06935
3.01,-0.06679
3.02,-0.06532
3.03,-0.06694
3.04,-0.0684
3.05,-0.05838
3.06,-0.03956
3.07,-0.02434
3.08,-0.01921
3.09,-0.02617
3.1,-0.03932
3.11,-0.05275
3.12,-0.05906
3.13,-0.04884
3.14,-0.01852
3.15,0.0266
3.16,0.07541
3.17,0.11601
3.18,0.143
3.19,0.15027
3.2,0.13475
3.21,0.11132
3.22,0.09518
3.23,0.0868
3.24,0.07651
3.25,0.0602
3.26,0.04326
3.27,0.03308
3.28,0.04022
3.29,0.05302
3.3,0.05909
3.31,0.05724
3.32,0.06095
3.33,0.06362
3.34,0.05467
3.35,0.05288
3.36,0.06284
3.37,0.06405
3.38,0.04175
3.39,-0.00277
3.4,-0.04991
3.41,-0.08947
3.42,-0.12272
3.43,-0.14847
3.44,-0.15681
3.45,-0.14925
3.46,-0.14818
3.47,-0.15598
3.48,-0.14215
3.49,-0.08324
3.5,0.00255
3.51,0.08879
3.52,0.16804
3.53,0.22502
3.54,0.25645
3.55,0.26324
3.56,0.25105
3.57,0.22808
3.58,0.19473
3.59,0.15941
3.6,0.11968
3.61,0.07516
3.62,0.02862
3.63,-0.00938
3.64,-0.03473
3.65,-0.04636
3.66,-0.03567
3.67,-0.00986
3.68,0.00585
3.69,-0.00212
3.7,-0.0214
3.71,-0.04508
3.72,-0.07497
3.73,-0.0983
3.74,-0.11025
3.75,-0.12177
3.76,-0.13266
3.77,-0.12014
3.78,-0.07742
3.79,-0.02875
3.8,0.013
3.81,0.05153
3.82,0.08165
3.83,0.10686
3.84,0.11676
3.85,0.11907
3.86,0.112
3.87,0.08491
3.88,0.05423
3.89,0.02064
3.9,-0.00814
3.91,-0.04109
3.92,-0.07449
3.93,-0.09562
3.94,-0.09401
3.95,-0.08861
3.96,-0.10684
3.97,-0.12115
3.98,-0.10435
3.99,-0.07391
4,-0.05458
4.01,-0.03254
4.02,-0.00479
4.03,0.01965
4.04,0.03189
4.05,0.03414
4.06,0.03664
4.07,0.04118
4.08,0.04431
4.09,0.04945
4.1,0.0493
4.11,0.04275
4.12,0.03318
4.13,0.0338
4.14,0.05129
4.15,0.06913
4.16,0.07541
4.17,0.07031
4.18,0.05739
4.19,0.0359
4.2,0.00386
4.21,-0.03885
4.22,-0.08472
4.23,-0.12635
4.24,-0.16005
4.25,-0.18555
4.26,-0.19676
4.27,-0.17269
4.28,-0.1114
4.29,-0.0411
4.3,0.02143
4.31,0.05264
4.32,0.06767
4.33,0.07217
4.34,0.05591
4.35,0.02038
4.36,-0.01412
4.37,-0.04368
4.38,-0.06813
4.39,-0.07412
4.4,-0.06217
4.41,-0.0525
4.42,-0.05425
4.43,-0.06454
4.44,-0.06941
4.45,-0.06954
4.46,-0.07279
4.47,-0.07784
4.48,-0.08701
4.49,-0.09771
4.5,-0.10482
4.51,-0.08333
4.52,-0.03988
4.53,0.00641
4.54,0.03767
4.55,0.06728
4.56,0.09003
4.57,0.0958
4.58,0.08756
4.59,0.08083
4.6,0.06961
4.61,0.03711
4.62,-0.02924
4.63,-0.11055
4.64,-0.17428
4.65,-0.20142
4.66,-0.19511
4.67,-0.17471
4.68,-0.14697
4.69,-0.09685
4.7,-0.03039
4.71,0.01841
4.72,0.0353
4.73,0.0323
4.74,0.02334
4.75,0.0123
4.76,-0.01069
4.77,-0.04966
4.78,-0.10019
4.79,-0.14324
4.8,-0.13843
4.81,-0.1059
4.82,-0.07945
4.83,-0.06426
4.84,-0.03791
4.85,0.00891
4.86,0.05615
4.87,0.08226
4.88,0.0907
4.89,0.09667
4.9,0.09173
4.91,0.07148
4.92,0.03657
4.93,0.00523
4.94,-0.01343
4.95,-0.03247
4.96,-0.05461
4.97,-0.07675
4.98,-0.0885
4.99,-0.0858
5,-0.07677
5.01,-0.07031
5.02,-0.06227
5.03,-0.02139
5.04,0.05
5.05,0.11879
5.06,0.18022
5.07,0.23543
5.08,0.27337
5.09,0.29404
5.1,0.2946
5.11,0.27478
5.12,0.2372
5.13,0.18609
5.14,0.12331
5.15,0.05804
5.16,0.00681
5.17,-0.02241
5.18,-0.03312
5.19,-0.03905
5.2,-0.05846
5.21,-0.07758
5.22,-0.08379
5.23,-0.08841
5.24,-0.10721
5.25,-0.13366
5.26,-0.16035
5.27,-0.19086
5.28,-0.21555
5.29,-0.22106
5.3,-0.20544
5.31,-0.16092
5.32,-0.09209
5.33,-0.01897
5.34,0.04104
5.35,0.07866
5.36,0.08847
5.37,0.07257
5.38,0.02556
5.39,-0.0402
5.4,-0.10861
5.41,-0.16205
5.42,-0.18996
5.43,-0.18777
5.44,-0.16207
5.45,-0.12549
5.46,-0.08401
5.47,-0.02496
5.48,0.05358
5.49,0.14113
5.5,0.2079
5.51,0.24262
5.52,0.25389
5.53,0.25493
5.54,0.25784
5.55,0.25977
5.56,0.24205
5.57,0.21486
5.58,0.18849
5.59,0.16011
5.6,0.13685
5.61,0.12526
5.62,0.12637
5.63,0.12889
5.64,0.12707
5.65,0.12652
5.66,0.11752
5.67,0.0997
5.68,0.08746
5.69,0.08008
5.7,0.07172
5.71,0.05945
5.72,0.05805
5.73,0.07332
5.74,0.0912
5.75,0.11726
5.76,0.16496
5.77,0.20001
5.78,0.2095
5.79,0.19085
5.8,0.15829
5.81,0.12416
5.82,0.09612
5.83,0.06748
5.84,0.04065
5.85,0.02183
5.86,0.00252
5.87,-0.01486
5.88,-0.04106
5.89,-0.0642
5.9,-0.06282
5.91,-0.04297
5.92,-0.03549
5.93,-0.05655
5.94,-0.09742
5.95,-0.12259
5.96,-0.11945
5.97,-0.1106
5.98,-0.12432
5.99,-0.16433
6,-0.18785
6.01,-0.16134
6.02,-0.10917
6.03,-0.06151
6.04,-0.02504
6.05,0.00148
6.06,0.01225
6.07,0.00885
6.08,0.0008
6.09,-0.00915
6.1,-0.02336
6.11,-0.03883
6.12,-0.05181
6.13,-0.05446
6.14,-0.04605
6.15,-0.03944
6.16,-0.04579
6.17,-0.06036
6.18,-0.06099
6.19,-0.03754
6.2,-0.01776
6.21,-0.01807
6.22,-0.01666
6.23,-0.00011
6.24,0.01804
6.25,0.01948
6.26,0.01
6.27,0.0084
6.28,0.01852
6.29,0.03397
6.3,0.04159
6.31,0.03182
6.32,0.0136
6.33,0.00047
6.34,-0.01483
6.35,-0.03495
6.36,-0.04768
6.37,-0.04223
6.38,-0.0295
6.39,-0.02606
6.4,-0.02452
6.41,-0.0147
6.42,0.0052
6.43,0.02875
6.44,0.04872
6.45,0.0662
6.46,0.08382
6.47,0.09106
6.48,0.07632
6.49,0.0358
6.5,-0.01735
6.51,-0.07411
6.52,-0.11023
6.53,-0.11377
6.54,-0.09565
6.55,-0.06922
6.56,-0.04448
6.57,-0.02757
6.58,-0.01759
6.59,-0.01067
6.6,0.00073
6.61,0.01278
6.62,0.01801
6.63,0.01084
6.64,-0.00901
6.65,-0.03664
6.66,-0.06078
6.67,-0.07836
6.68,-0.09476
6.69,-0.10907
6.7,-0.11269
6.71,-0.11062
6.72,-0.10538
6.73,-0.09608
6.74,-0.08785
6.75,-0.0835
6.76,-0.08164
6.77,-0.08232
6.78,-0.08138
6.79,-0.07515
6.8,-0.06668
6.81,-0.06348
6.82,-0.07109
6.83,-0.07975
6.84,-0.0812
6.85,-0.06656
6.86,-0.02927
6.87,0.02773
6.88,0.08985
6.89,0.13921
6.9,0.1757
6.91,0.21528
6.92,0.26119
6.93,0.30095
6.94,0.31279
6.95,0.28982
6.96,0.24986
6.97,0.20708
6.98,0.16392
6.99,0.10924
7,0.04389
7.01,-0.02389
7.02,-0.08643
7.03,-0.13899
7.04,-0.17404
7.05,-0.20241
7.06,-0.24234
7.07,-0.28075
7.08,-0.27695
7.09,-0.23654
7.1,-0.1899
7.11,-0.15501
7.12,-0.13316
7.13,-0.11917
7.14,-0.10747
7.15,-0.10735
7.16,-0.11332
7.17,-0.10714
7.18,-0.09835
7.19,-0.0966
7.2,-0.09953
7.21,-0.08881
7.22,-0.06142
7.23,-0.0271
7.24,0.00455
7.25,0.03078
7.26,0.05668
7.27,0.08961
7.28,0.12773
7.29,0.16453
7.3,0.19574
7.31,0.20568
7.32,0.19371
7.33,0.15856
7.34,0.10861
7.35,0.06898
7.36,0.05641
7.37,0.06923
7.38,0.08332
7.39,0.09084
7.4,0.09126
7.41,0.08704
7.42,0.08137
7.43,0.05956
7.44,0.03622
7.45,0.02998
7.46,0.03574
7.47,0.027
7.48,-0.0034
7.49,-0.03859
7.5,-0.05858
7.51,-0.06071
7.52,-0.04413
7.53,-0.0078
7.54,0.03506
7.55,0.06824
7.56,0.08698
7.57,0.09823
7.58,0.10619
7.59,0.11033
7.6,0.10933
7.61,0.09942
7.62,0.08112
7.63,0.0577
7.64,0.03754
7.65,0.02861
7.66,0.03392
7.67,0.04444
7.68,0.05085
7.69,0.0449
7.7,0.02968
7.71,0.00956
7.72,-0.01315
7.73,-0.03747
7.74,-0.06903
7.75,-0.10474
7.76,-0.12591
7.77,-0.12276
7.78,-0.10075
7.79,-0.06817
7.8,-0.03551
7.81,-0.01634
7.82,-0.01316
7.83,-0.02563
7.84,-0.03519
7.85,-0.0376
7.86,-0.04323
7.87,-0.05567
7.88,-0.05946
7.89,-0.05008
7.9,-0.03772
7.91,-0.02118
7.92,0.012
7.93,0.05472
7.94,0.08799
7.95,0.1064
7.96,0.11484
7.97,0.12248
7.98,0.12371
7.99,0.11379
8,0.0913
8.01,0.05811
8.02,0.01506
8.03,-0.04366
8.04,-0.11943
8.05,-0.19372
8.06,-0.23559
8.07,-0.24306
8.08,-0.22907
8.09,-0.21703
8.1,-0.21653
8.11,-0.2129
8.12,-0.18697
8.13,-0.14546
8.14,-0.10886
8.15,-0.08286
8.16,-0.06207
8.17,-0.04203
8.18,-0.0285
8.19,-0.02646
8.2,-0.03249
8.21,-0.03794
8.22,-0.04764
8.23,-0.05733
8.24,-0.06047
8.25,-0.05092
8.26,-0.03106
8.27,-0.00892
8.28,0.01215
8.29,0.03092
8.3,0.04356
8.31,0.04937
8.32,0.04963
8.33,0.04383
8.34,0.0314
8.35,0.00963
8.36,-0.0207
8.37,-0.05584
8.38,-0.08865
8.39,-0.10485
8.4,-0.1002
8.41,-0.08525
8.42,-0.06538
8.43,-0.04486
8.44,-0.02616
8.45,-0.00565
8.46,0.01148
8.47,0.0196
8.48,0.02207
8.49,0.02979
8.5,0.03709
8.51,0.03873
8.52,0.04219
8.53,0.05316
8.54,0.06209
8.55,0.06562
8.56,0.07195
8.57,0.08855
8.58,0.11672
8.59,0.14651
8.6,0.16513
8.61,0.16689
8.62,0.15272
8.63,0.1251
8.64,0.08843
8.65,0.05566
8.66,0.04243
8.67,0.04861
8.68,0.065
8.69,0.0941
8.7,0.1262
8.71,0.15041
8.72,0.16036
8.73,0.15802
8.74,0.14366
8.75,0.11195
8.76,0.05594
8.77,-0.00336
8.78,-0.0531
8.79,-0.08972
8.8,-0.1104
8.81,-0.10168
8.82,-0.05046
8.83,0.03227
8.84,0.12749
8.85,0.20704
8.86,0.24006
8.87,0.22634
8.88,0.20705
8.89,0.19581
8.9,0.18115
8.91,0.14811
8.92,0.09941
8.93,0.03468
8.94,-0.03904
8.95,-0.10599
8.96,-0.13502
8.97,-0.12787
8.98,-0.10745
8.99,-0.07597
9,-0.02529
9.01,0.02777
9.02,0.06126
9.03,0.07129
9.04,0.0677
9.05,0.06897
9.06,0.07312
9.07,0.06837
9.08,0.05994
9.09,0.05226
9.1,0.04579
9.11,0.04442
9.12,0.04956
9.13,0.05347
9.14,0.04517
9.15,0.02289
9.16,-0.005
9.17,-0.0262
9.18,-0.03251
9.19,-0.01772
9.2,0.01357
9.21,0.0453
9.22,0.06389
9.23,0.06712
9.24,0.06315
9.25,0.04605
9.26,0.00889
9.27,-0.04038
9.28,-0.09006
9.29,-0.13375
9.3,-0.16586
9.31,-0.175
9.32,-0.16018
9.33,-0.12792
9.34,-0.09616
9.35,-0.07321
9.36,-0.05195
9.37,-0.03243
9.38,-0.02144
9.39,-0.02547
9.4,-0.04008
9.41,-0.05989
9.42,-0.07772
9.43,-0.09894
9.44,-0.12693
9.45,-0.14405
9.46,-0.14142
9.47,-0.12848
9.48,-0.1147
9.49,-0.09778
9.5,-0.07903
9.51,-0.06509
9.52,-0.05237
9.53,-0.03462
9.54,-0.00592
9.55,0.02691
9.56,0.05159
9.57,0.05333
9.58,0.0367
9.59,0.00931
9.6,-0.01943
9.61,-0.03478
9.62,-0.03522
9.63,-0.03134
9.64,-0.02756
9.65,-0.01752
9.66,0.00579
9.67,0.03553
9.68,0.06606
9.69,0.09973
9.7,0.13635
9.71,0.16937
9.72,0.17879
9.73,0.16415
9.74,0.13184
9.75,0.08445
9.76,0.02427
9.77,-0.04245
9.78,-0.10015
9.79,-0.13802
9.8,-0.16431
9.81,-0.19525
9.82,-0.20064
9.83,-0.15123
9.84,-0.06275
9.85,0.03175
9.86,0.12388
9.87,0.19885
9.88,0.24045
9.89,0.24589
9.9,0.21321
9.91,0.1501
9.92,0.07686
9.93,0.00213
9.94,-0.06415
9.95,-0.10912
9.96,-0.11609
9.97,-0.08645
9.98,-0.03463
9.99,0.0188
10,0.05623
10.01,0.07803
10.02,0.08768
10.03,0.08392
10.04,0.06206
10.05,0.02194
10.06,-0.02553
10.07,-0.06436
10.08,-0.09308
10.09,-0.11762
10.1,-0.14691
10.11,-0.17857
10.12,-0.20799
10.13,-0.22846
10.14,-0.23216
10.15,-0.21098
10.16,-0.17371
10.17,-0.12995
10.18,-0.08183
10.19,-0.02897
10.2,0.02332
10.21,0.06963
10.22,0.10915
10.23,0.14341
10.24,0.16613
10.25,0.17169
10.26,0.16211
10.27,0.14058
10.28,0.11079
10.29,0.08542
10.3,0.07318
10.31,0.06938
10.32,0.06761
10.33,0.06007
10.34,0.04899
10.35,0.03623
10.36,0.02202
10.37,0.00175
10.38,-0.02467
10.39,-0.05444
10.4,-0.08204
10.41,-0.10117
10.42,-0.11185
10.43,-0.11737
10.44,-0.12103
10.45,-0.12552
10.46,-0.11863
10.47,-0.08956
10.48,-0.04879
10.49,-0.00352
10.5,0.04704
10.51,0.09179
10.52,0.11564
10.53,0.11149
10.54,0.09003
10.55,0.06048
10.56,0.02613
10.57,-0.0119
10.58,-0.04862
10.59,-0.07541
10.6,-0.08579
10.61,-0.07494
10.62,-0.04796
10.63,-0.02024
10.64,-0.00229
10.65,0.0058
10.66,0.00555
10.67,0.00094
10.68,-0.00781
10.69,-0.024
10.7,-0.04553
10.71,-0.06589
10.72,-0.07729
10.73,-0.07902
10.74,-0.07109
10.75,-0.05649
10.76,-0.03642
10.77,-0.00988
10.78,0.01444
10.79,0.02612
10.8,0.03328
10.81,0.04822
10.82,0.06533
10.83,0.07862
10.84,0.08927
10.85,0.09649
10.86,0.09787
10.87,0.08964
10.88,0.06757
10.89,0.04208
10.9,0.02357
10.91,0.01392
10.92,0.01384
10.93,0.02711
10.94,0.05002
10.95,0.07347
10.96,0.08398
10.97,0.07413
10.98,0.04969
10.99,0.01669
11,-0.01968
11.01,-0.04881
11.02,-0.06413
11.03,-0.06612
11.04,-0.0629
11.05,-0.06128
11.06,-0.06405
11.07,-0.0739
11.08,-0.09037
11.09,-0.09684
11.1,-0.07684
11.11,-0.04556
11.12,-0.02118
11.13,-0.00741
11.14,0.00094
11.15,0.00546
11.16,0.00703
11.17,0.00499
11.18,-0.00278
11.19,-0.00939
11.2,-0.01132
11.21,-0.01499
11.22,-0.02571
11.23,-0.03738
11.24,-0.04389
11.25,-0.04087
11.26,-0.02379
11.27,0.00664
11.28,0.04222
11.29,0.07374
11.3,0.08931
11.31,0.08671
11.32,0.06904
11.33,0.0379
11.34,0.00412
11.35,-0.02262
11.36,-0.04154
11.37,-0.05781
11.38,-0.07124
11.39,-0.08104
11.4,-0.09048
11.41,-0.09949
11.42,-0.10726
11.43,-0.11379
11.44,-0.11657
11.45,-0.1129
11.46,-0.1044
11.47,-0.09986
11.48,-0.10106
11.49,-0.10481
11.5,-0.11272
11.51,-0.12687
11.52,-0.14136
11.53,-0.14449
11.54,-0.13106
11.55,-0.10196
11.56,-0.06387
11.57,-0.0208
11.58,0.01924
11.59,0.05485
11.6,0.08334
11.61,0.10353
11.62,0.11411
11.63,0.1146
11.64,0.10888
11.65,0.09286
11.66,0.06922
11.67,0.0413
11.68,0.01157
11.69,-0.01046
11.7,-0.02077
11.71,-0.02414
11.72,-0.02921
11.73,-0.03887
11.74,-0.04783
11.75,-0.04955
11.76,-0.04365
11.77,-0.03924
11.78,-0.0415
11.79,-0.04184
11.8,-0.03484
11.81,-0.0231
11.82,-0.00993
11.83,0.00606
11.84,0.02398
11.85,0.03982
11.86,0.05009
11.87,0.0569
11.88,0.06194
11.89,0.0648
11.9,0.0642
11.91,0.06162
11.92,0.05888
11.93,0.05547
11.94,0.0557
11.95,0.05785
11.96,0.06103
11.97,0.06234
11.98,0.05907
11.99,0.05405
12,0.04655
12.01,0.03807
12.02,0.02482
12.03,0.00929
12.04,-0.00241
12.05,-0.00719
12.06,-0.00984
12.07,-0.01458
12.08,-0.01849
12.09,-0.00949
12.1,0.00732
12.11,0.02565
12.12,0.0456
12.13,0.06735
12.14,0.08672
12.15,0.10209
12.16,0.11218
12.17,0.12026
12.18,0.12166
12.19,0.11425
12.2,0.10065
12.21,0.07865
12.22,0.04825
12.23,0.01845
12.24,0.00014
12.25,-0.01057
12.26,-0.02299
12.27,-0.02982
12.28,-0.01715
12.29,0.00321
12.3,0.01545
12.31,0.01798
12.32,0.0211
12.33,0.02591
12.34,0.0293
12.35,0.02988
12.36,0.02734
12.37,0.02468
12.38,0.02331
12.39,0.02252
12.4,0.02201
12.41,0.02299
12.42,0.02584
12.43,0.03008
12.44,0.0367
12.45,0.0435
12.46,0.04778
12.47,0.04655
12.48,0.03969
12.49,0.03362
12.5,0.03143
12.51,0.03182
12.52,0.0286
12.53,0.02136
12.54,0.01301
12.55,-0.00016
12.56,-0.01895
12.57,-0.03625
12.58,-0.04336
12.59,-0.04439
12.6,-0.04653
12.61,-0.05598
12.62,-0.06863
12.63,-0.0755
12.64,-0.07648
12.65,-0.07497
12.66,-0.06306
12.67,-0.03446
12.68,-0.00006
12.69,0.02634
12.7,0.04193
12.71,0.04272
12.72,0.0312
12.73,0.02071
12.74,0.01781
12.75,0.02212
12.76,0.03032
12.77,0.04163
12.78,0.05425
12.79,0.06077
12.8,0.05701
12.81,0.04595
12.82,0.0322
12.83,0.02386
12.84,0.01713
12.85,0.0046
12.86,-0.00892
12.87,-0.01523
12.88,-0.01393
12.89,-0.01633
12.9,-0.02961
12.91,-0.04459
12.92,-0.05205
12.93,-0.05381
12.94,-0.05745
12.95,-0.06489
12.96,-0.07122
12.97,-0.07594
12.98,-0.07985
12.99,-0.08155
13,-0.07744
13.01,-0.06432
13.02,-0.0472
13.03,-0.02657
13.04,-0.00383
13.05,0.01702
13.06,0.02548
13.07,0.02084
13.08,0.0134
13.09,0.00957
13.1,0.00805
13.11,0.00463
13.12,-0.00299
13.13,-0.0163
13.14,-0.03322
13.15,-0.04863
13.16,-0.05844
13.17,-0.06594
13.18,-0.07405
13.19,-0.08096
13.2,-0.08147
13.21,-0.07598
13.22,-0.0681
13.23,-0.06222
13.24,-0.05844
13.25,-0.05646
13.26,-0.05571
13.27,-0.05446
13.28,-0.05131
13.29,-0.04847
13.3,-0.04784
13.31,-0.04961
13.32,-0.05149
13.33,-0.05037
13.34,-0.04918
13.35,-0.05099
13.36,-0.05572
13.37,-0.06165
13.38,-0.06658
13.39,-0.06413
13.4,-0.05008
13.41,-0.03204
13.42,-0.0195
13.43,-0.01318
13.44,-0.00816
13.45,-0.00485
13.46,-0.00554
13.47,-0.00794
13.48,-0.00914
13.49,-0.00705
13.5,-0.00287
13.51,0.00191
13.52,0.00779
13.53,0.01256
13.54,0.01433
13.55,0.0154
13.56,0.01787
13.57,0.01763
13.58,0.011
13.59,-0.00134
13.6,-0.01227
13.61,-0.0152
13.62,-0.01093
13.63,-0.00476
13.64,-0.00019
13.65,0.00669
13.66,0.01688
13.67,0.02697
13.68,0.03416
13.69,0.03526
13.7,0.02947
13.71,0.02019
13.72,0.01382
13.73,0.01545
13.74,0.0248
13.75,0.03635
13.76,0.05002
13.77,0.06599
13.78,0.08218
13.79,0.09468
13.8,0.1028
13.81,0.10833
13.82,0.11377
13.83,0.11812
13.84,0.12139
13.85,0.12518
13.86,0.12608
13.87,0.11779
13.88,0.09932
13.89,0.07607
13.9,0.05303
13.91,0.03231
13.92,0.0178
13.93,0.0143
13.94,0.01692
13.95,0.02366
13.96,0.03231
13.97,0.03688
13.98,0.03606
13.99,0.03115
14,0.02356
14.01,0.01648
14.02,0.01371
14.03,0.01205
14.04,0.00291
14.05,-0.01562
14.06,-0.03594
14.07,-0.05004
14.08,-0.05854
14.09,-0.06073
14.1,-0.0529
14.11,-0.03537
14.12,-0.01153
14.13,0.01342
14.14,0.03378
14.15,0.04475
14.16,0.04702
14.17,0.04489
14.18,0.04077
14.19,0.03685
14.2,0.03004
14.21,0.01993
14.22,0.00583
14.23,-0.01137
14.24,-0.02827
14.25,-0.04387
14.26,-0.05527
14.27,-0.06317
14.28,-0.06837
14.29,-0.07227
14.3,-0.07138
14.31,-0.06378
14.32,-0.05429
14.33,-0.04741
14.34,-0.04353
14.35,-0.04086
14.36,-0.04089
14.37,-0.04583
14.38,-0.05197
14.39,-0.05413
14.4,-0.05339
14.41,-0.04876
14.42,-0.03794
14.43,-0.02203
14.44,-0.00393
14.45,0.01236
14.46,0.02174
14.47,0.02521
14.48,0.02637
14.49,0.02612
14.5,0.02625
14.51,0.02578
14.52,0.02169
14.53,0.00969
14.54,-0.00712
14.55,-0.02014
14.56,-0.02248
14.57,-0.01302
14.58,-0.00058
14.59,0.00485
14.6,0.00257
14.61,-0.00562
14.62,-0.01392
14.63,-0.01793
14.64,-0.01485
14.65,-0.00488
14.66,0.00988
14.67,0.02523
14.68,0.03597
14.69,0.0402
14.7,0.04062
14.71,0.03804
14.72,0.02875
14.73,0.01555
14.74,0.00214
14.75,-0.00957
14.76,-0.019
14.77,-0.02443
14.78,-0.02608
14.79,-0.02604
14.8,-0.0224
